course_code,prof_id,summary,metadata
POL223,3103492.0,"Professor Méndez is a caring person and a very smart academic. However, POL223 was a pain. The lectures felt empty, and while the readings provided interesting insights, the overall course fell flat.","Course: POL223
Professor ID: 3103492
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
POL224,2703740.0,Professor ID: 2703740. Course: POL224. Professor: 270 3740. Average Quality: 5.0. Average Difficulty: 3.0%. Grade Mode: A-.,"Course: POL224
Professor ID: 2703740
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
POL224,3092481.0,Class was very unprofessionally run. TAs were unreachable and often cancelled sessions. Content was laughably easy for a second-year course at a top-tier university. A very solid professor who clearly knows what she's doing.,"Course: POL224
Professor ID: 3092481
Avg Quality: 2.5
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL2318,2040954.0,"Professor seems to be obsessed with catching students for plagiarism. Never in 8 years of taking undergraduate, masters, and phd classes did a professor assign term paper topics. Misunderstands basic concepts yet very arrogant and defensive.","Course: POL2318
Professor ID: 2040954
Avg Quality: 1.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
POL301,2800731.0,Do not attend this TA's office hours thinking that by talking with him he will change your mark. He will restate his comments back to you and may become angry if you challenge his comments. It is futile to change his mind.,"Course: POL301
Professor ID: 2800731
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
POL302,2645850.0,"Professor Falkenheim is by far the best Prof in POL/EAS program. He holds a balanced and unbiased opinion toward China and is very knowledgeable in his field. Grading is generous, and only grade on very few things.","Course: POL302
Professor ID: 2645850
Avg Quality: 5.0
Avg Difficulty: 2.62
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL303,2946153.0,Ruined my 3.9 GPA for her ego. Course: POL303. Professor ID: 2946153. Average Quality: 1.0; Difficulty: 5.0. Thumbs Up: 1; Thumbs Down: 0.,"Course: POL303
Professor ID: 2946153
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
POL316,2978046.0,"Professor McCallion is an understanding professor. Lectures are posted before class, and TA gradings are fair. Explanations are clear, and assignments reflect all learning material on slides. Papers are straightforward and the professor has thorough slides that cover different topics.","Course: POL316
Professor ID: 2978046
Avg Quality: 4.5
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
POL348,2876404.0,"Great class, 100% recommend. Prof Walton shows a clear appreciation for what he teaches. I found myself engaged with the topics. I did not love that the lectures were often class led.","Course: POL348
Professor ID: 2876404
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
POL349,1890162.0,Was very passive aggressive towards some students in another group who had a tech problem and had very unclear grading requirements. Lots of untested reading material and her lectures are bone dry. She doesn't really seem to know what she is talking about.,"Course: POL349
Professor ID: 1890162
Avg Quality: 2.47
Avg Difficulty: 3.76
Thumbs Up: 15
Thumbs Down: 4
Grade Mode: Unknown"
POL351,2040954.0,"Prof. White was an amazing professor. She was very sweet, understanding, and approachable. The syllabus material and grading scale is diverse, if you can TAKE THIS COURSE! Extremely shallow prof.","Course: POL351
Professor ID: 2040954
Avg Quality: 3.0
Avg Difficulty: 2.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
POL354,2828731.0,"Professor McElroy is an abundantly caring professor and you can tell that he genuinely enjoys teaching and talking to students. Do not take POL377 unless you REALLY care about Europe; otherwise, you'll be fighting sleep in the lectures because his voice is very monotone. The weekly quizzes are a burden.","Course: POL354
Professor ID: 2828731
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
POL356,2978046.0,This was easily one of the best classes I've taken so far. Elizabeth has an incredible way of making Canadian politics interesting by connecting the material to real-life examples. She also graded assignments fairly and provided thorough feedback. I only wish she taught more courses because professors like her are rare.,"Course: POL356
Professor ID: 2978046
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL363,2671035.0,Professor Vipond is a kind and caring professor with lots of passion about the question of sovereignty in Canada. I thoroughly enjoyed his lectures. Course: POL363. Professor ID: 2671035.,"Course: POL363
Professor ID: 2671035
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL378,1890162.0,"Professor Enright has definitely taken into whatever criticism she'd received to become a much better teacher. Lectures are clear and engaging, readings manageable. She's very accommodating and actually CARES. Y'all missing out!","Course: POL378
Professor ID: 1890162
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
POL378,2888227.0,"Prof Neekoo is a very nice person. Her lectures can be a bit dry, and are often a summary of the reading assigned for homework. She also did not provide grading criteria for assignments until asked by the students.","Course: POL378
Professor ID: 2888227
Avg Quality: 3.5
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL378,2919208.0,"Very passionate professor, and encourages you to participate and share ideas. Usually includes fun anecdotes or group activities in class to make class engaging. Easy grader and very few assignments! Highly recommend!","Course: POL378
Professor ID: 2919208
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: A"
POL378,2966070.0,"Professor Pavone is a great lecturer, the class also had fantastic structure. Lectures explained the readings and broader overall concepts. His well-designed slideshows are great summaries to refer back to. Quizzes were great ways to boost your grade. Would definitely take a course by Prof. Pavone again :)","Course: POL378
Professor ID: 2966070
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
POL380,2848338.0,"I'm not sure why Nedal was rated so low, he's a great guy - very knowledgeable and considerate. Lecs were mandatory and kinda boring but that's because I don't care too much for nuclear weapons. The assignments were straightforward and well-structured. Any Nedal slander will not be tolerated.","Course: POL380
Professor ID: 2848338
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL380,2889467.0,Professor Schramm really cares about her students and her course material. She is a little disconnected as a professor but not the worst. Readings are very heavy and impossible to ignore if you want to do well.,"Course: POL380
Professor ID: 2889467
Avg Quality: 4.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Unknown"
POL382,2978046.0,"McCallion is proably the best professor in the whole UofT poli-sci department. While lectures can be dense, she makes it all digestible in a concise and clear manner. The 72-hour grace period she gives after each assignment due date is a life saver.","Course: POL382
Professor ID: 2978046
Avg Quality: 4.33
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
POL388,2888230.0,"Professor Xu is a national treasure. The most empathetic lecturer I have ever met. Also, incredibly knowledgeable about almost every PolSci topic. Great feedback, good vibes, and useful material.","Course: POL388
Professor ID: 2888230
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
POL388,3073470.0,"The content and essays were slightly difficult, but the TAs and Irene gave good feedback. Though I wish she was more accommodating, she was clearly passionate about teaching. Her classes were pretty engaging, though sometimes the discussions were repetitive.","Course: POL388
Professor ID: 3073470
Avg Quality: 3.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
POL428,2978046.0,"This class has HEAVY participation. It is a bit reading heavy, but the professor's personality does lighten the environment and help the class run smoothly. Papers are straightforward and grading is clear.","Course: POL428
Professor ID: 2978046
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
POL490,2703740.0,"Chris is very generous with extensions, easy to access when strategizing projects, and gives students ample opportunity to make up for or contest bad grades. Caps all term work grades in POL490 at 85%, making it nearly impossible to get grades higher than that.","Course: POL490
Professor ID: 2703740
Avg Quality: 4.25
Avg Difficulty: 3.0
Thumbs Up: 2
Thumbs Down: 2
Grade Mode: A-"
POL492,1890162.0,"Enright is an exceptional teacher, a very good addition to the department. She is helpful, well organized and facilitates discussion well. There should be more teachers like her, she is helpful and well organized.","Course: POL492
Professor ID: 1890162
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 1
Thumbs Down: 3
Grade Mode: A"
POLS150,1993942.0,"The professor is slow moving, lengthy, and unorganized. She does not know how to put information in a way that keeps students interested and alert. She doesn't help when her tests are crazy hard. She is the most boring professor I have ever come across.","Course: POLS150
Professor ID: 1993942
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 3
Grade Mode: B"
PSL280,2277860.0,Professor Wittnich and the TA's for PSL280 are passionate about the course content. The tests are relatively content heavy with mainly memorization but do-able. It's not clear at all what is actually important to know and what are just interesting anecdotes.,"Course: PSL280
Professor ID: 2277860
Avg Quality: 1.67
Avg Difficulty: 4.33
Thumbs Up: 3
Thumbs Down: 0
Grade Mode: B"
PSL301,3017431.0,I found his lectures entertaining. Sometimes they were disorganized but it was still easy enough to follow. Tests were fair. He wouldn't prounounce the entire word as if it will cost him some money.,"Course: PSL301
Professor ID: 3017431
Avg Quality: 2.5
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSL301,3017432.0,"Lectures are the highest quality out of all the physiology department I swear. Very charismatic. Long lectures but explains everything thoroughly which is so worth it. What a great guy. The only thing is that his lectures are long, more than 50 mins :(","Course: PSL301
Professor ID: 3017432
Avg Quality: 4.67
Avg Difficulty: 3.33
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: A"
PSL378,2277860.0,"Professor ID: 2277860. Course: PSL378. Professor ID: 2287860; Course name: ""The Course of the Month"" Professor's grade: A-plus.","Course: PSL378
Professor ID: 2277860
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSL424,2989386.0,"Dr. Belsham was constantly interrupting the guest speakers and students during their mini presentations. Never in my life have I been genuinely scared of a professor during a class. At first I thought she was nice, but then I noticed that she constantly interrupts EVERYONE, ranging from students during the presentations.","Course: PSL424
Professor ID: 2989386
Avg Quality: 2.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
PSL470,2277860.0,"The professor has no office hours, leaves students out to dry, doesn't reply to emails, seems like doesn't care about students at all. Incredibly hard tests with averages ~50%. TA says she's really busy, I guess too busy to care about the students she's teaching.","Course: PSL470
Professor ID: 2277860
Avg Quality: 1.25
Avg Difficulty: 4.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
PSL472,3092457.0,"Content is disorganized, tests are difficult with no past papers provided, and both he and the TA have an underlying tone of arrogance and lack of compassion whenever talking to students. While this course is super interesting despite being difficult, he makes the learning experience unenjoyable.","Course: PSL472
Professor ID: 3092457
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
PSL480,2277860.0,Professor ID: 2277860. Course: PSL480. Professor ID:2277860 Professor ID is a pseudonym. Course name is PSL 480. Course title is PSl480. Course material is written in English.,"Course: PSL480
Professor ID: 2277860
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSY100,1005282.0,"Great inspirational lectures. Made every concept clear, comical, and interesting. I feel much more confident in Psychology because of him. Very interesting lectures, makes the content easy to understand. Great Professor.","Course: PSY100
Professor ID: 1005282
Avg Quality: 5.0
Avg Difficulty: 2.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY100,2913365.0,"The readings and lectures are pretty interesting most of the time, but it is hard to study when it comes to the tests because there is no highlighted vocabulary in the readings and lots of materials are from the lectures. Put very little care or effort into this course.","Course: PSY100
Professor ID: 2913365
Avg Quality: 3.5
Avg Difficulty: 3.25
Thumbs Up: 5
Thumbs Down: 0
Grade Mode: A"
PSY100,3109721.0,"Not good at explaining, would spend hours rambling on the easiest, most common-sense topics. She did offer extra credit stuff and was pretty lenient in some ways. Clearly, she was not the kind of professor who wants you to fail, so I wouldn't say she's awful; she just can't teach.","Course: PSY100
Professor ID: 3109721
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY201,2182684.0,Professor Burton was the worst  thing that could happen to PSY201. Our class average for the second term test was in the D's with 7 MULTIPLE CHOICE MARKS REMOVED. 60-90 questions per exam and 120 minutes time.,"Course: PSY201
Professor ID: 2182684
Avg Quality: 3.25
Avg Difficulty: 4.5
Thumbs Up: 3
Thumbs Down: 5
Grade Mode: Unknown"
PSY201,3023226.0,"Have to put his lectures on 2x speed, structure of course is disorganised and overcomplicated as an introductory course. Seems like a nice person, but his explanations were generally unclear and he skips over parts of lecture content.","Course: PSY201
Professor ID: 3023226
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY202,2182684.0,I found her powerpoints to be messy and hard to follow as they are very detailed and she will expect us to know and memorize everything off of it. Her tests questions are also very hard...,"Course: PSY202
Professor ID: 2182684
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: D"
PSY210,2966899.0,"She's very nice and if you ask for help, she will give it too you. She has many readings but not too long, clarifies them in class, offers extensions, answers questions;  no textbook is required. A literature review worth 30% of the final grade but with no specific instruction about how to write it.","Course: PSY210
Professor ID: 2966899
Avg Quality: 4.5
Avg Difficulty: 3.75
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY220,2896286.0,"Professor Yim is an inspiration to everyone; if she can be a professor, then I can be literally anything I want! She got me debating whether I should show up to her final or skip to run to be the PM of Canada. Do not try her classes. Horrible. Doesn't teach well and just keeps on rambling in class.","Course: PSY220
Professor ID: 2896286
Avg Quality: 1.05
Avg Difficulty: 4.8
Thumbs Up: 3
Thumbs Down: 0
Grade Mode: Unknown"
PSY220,2999273.0,"Professor Skorska is one of the most caring professors yet at UofT. She's accessible outside of class, has clear expectations, and gives great feedback. Tests were fair too, just need to put in the work.","Course: PSY220
Professor ID: 2999273
Avg Quality: 2.5
Avg Difficulty: 3.88
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
PSY220,3030924.0,"Despite the easy material of the course, this prof seems to make an active effort to try to make the course as difficult and unclear as possible. Tends to be VERY unclear about the criteria but also has very small rules that will get penalized if not followed. One of the most messiest classes I have taken at UofT.","Course: PSY220
Professor ID: 3030924
Avg Quality: 3.6
Avg Difficulty: 3.2
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY220,3071584.0,"Dr Liebenow is by far the best professor in the classes I've taken in the psychology pr. She is obviously engaged with the material she teaches, and she is super nice and helpful when you need it! Exams are straightforward and easy to succeed on.","Course: PSY220
Professor ID: 3071584
Avg Quality: 4.91
Avg Difficulty: 1.91
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Unknown"
PSY240,2182684.0,She is horrible at explaining concepts and great at reiterating the textbook. You don't learn anything new from attending lectures because she reads directly off her slides and doesn't really understand what she's reading herself. Test are very ambiguous and strictly from textbook She is not a professor yet.,"Course: PSY240
Professor ID: 2182684
Avg Quality: 2.33
Avg Difficulty: 4.0
Thumbs Up: 2
Thumbs Down: 2
Grade Mode: B"
PSY240,2324261.0,"Professor Sherman provides dense lectures on material which is fairly self-explanatory. Slides are incredibly dense and contain a lot of information. Be prepared to memorize DSM-5 criteria and drug names. Exam is memorization-based, with extremely specific questions.","Course: PSY240
Professor ID: 2324261
Avg Quality: 2.11
Avg Difficulty: 4.0
Thumbs Up: 45
Thumbs Down: 21
Grade Mode: Unknown"
PSY240,2944313.0,Dr. Carcone delivered the material well and I found his lectures engaging and the material was easy enough to understand if studied properly. Lectures were not recorded and there was no sample material for any exams. Assignments were graded very harshly and MC questions were tough.,"Course: PSY240
Professor ID: 2944313
Avg Quality: 3.11
Avg Difficulty: 3.89
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: Not sure yet"
PSY260,2327941.0,Iska was one of the best teachers I've had in my academic career. She thoroughly cared about and adapted to how her students learned. The professor delivered content in a clear way and made very useful connections to real world examples that were helpful when studying.,"Course: PSY260
Professor ID: 2327941
Avg Quality: 4.57
Avg Difficulty: 3.14
Thumbs Up: 5
Thumbs Down: 5
Grade Mode: Unknown"
PSY260,2925726.0,"Best professor Ive ever had!!! trust me and take her classsss!!!! Best Professor ever!!! very caring and approachable, not trying to fail you like others do! fair evaluations and assignment. Lectures were understandable. Tests weren't easy but definitely fair.","Course: PSY260
Professor ID: 2925726
Avg Quality: 5.0
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSY270,3027095.0,"I've never seen someone with such good sentence articulation. The sentences she forms are very clear and insightful as if it has been read off a textbook. Although the grading was a bit harsh, it was a fun course overall.","Course: PSY270
Professor ID: 3027095
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY299,2976618.0,"Took PSY372 with her, really loved the course she was a great instructor and really cared abt her students succeeding. Test heavy but you learn a lot of applicable stuff in the course so its easy to do well. Would take again:)","Course: PSY299
Professor ID: 2976618
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PSY304,2677753.0,Best Professor I have ever had. Course: PSY304. Professor ID: 2677753. Course name: PSy304. Course title: PSYDY. Course description: Abrillant man Best Professor I've ever Had.,"Course: PSY304
Professor ID: 2677753
Avg Quality: 5.0
Avg Difficulty: 4.5
Thumbs Up: 6
Thumbs Down: 16
Grade Mode: A"
PSY320,2182684.0,"She is accessible out of the class, and cares about her students. She is good at providing examples during the class to make sure you've got the concept. Tests are OK, not easy not hard... you need to understand concepts.","Course: PSY320
Professor ID: 2182684
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
PSY322,3048789.0,"Professor Borthakur is one of the best professors I've ever had. He genuinely cares about his students and even scheduled a makeup exam for me when I needed it. The course itself was easy to understand, and the tests were straightforward.","Course: PSY322
Professor ID: 3048789
Avg Quality: 4.86
Avg Difficulty: 2.57
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
PSY322,3083049.0,"Prof. Sanchez is energetic, caring and gives amazing lectures. Her courses involve a lot of reading but you will be fine (exam fine) as long as you follow her reading guide. Pay attention in class, do the readings, and you will get good grades.","Course: PSY322
Professor ID: 3083049
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY328,1155827.0,"Very structured and organized lectures and lecture slides. All of the information necessary was at your finger tips. Past tests are a great aid in exam prep. Great class, even at 10am.","Course: PSY328
Professor ID: 1155827
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY330,1031444.0,Great professor. He still uses overheads and the chalkboard but it was very easy to take notes in his class. He speaks clearly and is passionate about the material he's teaching. He really got me interested in psychometrics.,"Course: PSY330
Professor ID: 1031444
Avg Quality: 4.5
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY331,3048789.0,"A great professor who cares for his students, and wants them to succeed. The lectures were solely based on the slides, so it was easy to follow along with the content. Tests were lecture-heavy, and were MC and medium-answer.","Course: PSY331
Professor ID: 3048789
Avg Quality: 4.83
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY333,2159783.0,The best course I have taken so far in 3 years of school. The prof is amazing! always there to answer questions and makes the effort to know the students. He is one of the professors and I would definitely like to take any course he teaches.,"Course: PSY333
Professor ID: 2159783
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PSY336,1005282.0,Great public speaker but the lectures are mostly conjecture. The tests are impossible to study for and he ghosts on emails. He preaches positivity but is hostile on social media which felt hypocritical. I don't think he believes what he teaches.,"Course: PSY336
Professor ID: 1005282
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY343,2999273.0,"Class has a lot of content and it's super interesting, prof is very kind, and you're able to do well if you work hard. Final exam was very straightforward and majority of the material was from the lectures. Papers can take a lotof effort to complete and do well in them though, you just have to try hard.","Course: PSY343
Professor ID: 2999273
Avg Quality: 4.33
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PSY371,3027095.0,"Christine's classes are hard because she assigns a lot of work, but they're some of the more fulfilling classes in the psych department. I've always found her to be super nice and she's very engaging as a lecturer.","Course: PSY371
Professor ID: 3027095
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSY372,2881144.0,Ariana is a very knowledgeable lecturer and is highly respected by the students in her class. Her lectures are a bit content heavy but there's no required textbook readings! The tests were online and no midterms or finals!!! Take the course if you see her name as the professor.,"Course: PSY372
Professor ID: 2881144
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PSY372,2944784.0,"The prof is caring and easy to talk to. She's great at answering questions during class, but it can make her go off track a lot. The content and tests are not easy, but this course is definitely worth taking.","Course: PSY372
Professor ID: 2944784
Avg Quality: 4.67
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY372,3022358.0,"Moaz was a great professor! He was able to explain the difficult topic of human memory in a clear and engaging way. The course is a bit heavy on stats (not actual calculations, just concepts) It's clear that he cares about his students and is eager to speak during office hours and through email.","Course: PSY372
Professor ID: 3022358
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSY450,2925726.0,Students were engaged and excited about lecture material. Grading was a holistic process based on many assessments. Developed important critical thinking skills. Take this class! Course: PSY450.Professor ID: 2925726.,"Course: PSY450
Professor ID: 2925726
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
PSY475,2618067.0,"The professor is very easy going and organized, always posts slides and readings a head of time. But it's a hard course, the course content is complex, there are a lot of papers, and the professor is a tough grader.","Course: PSY475
Professor ID: 2618067
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
PSY475,2981432.0,"She is very chill and caring. Unlike other prof in psyc department at UofT, if you put in effort and participate regularly, it's reasonable to anticipate achieving high grades and learning stuff.","Course: PSY475
Professor ID: 2981432
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
PSY490,2313260.0,It was a neuroscience course rather than a psychology course. She was rather generous with extra credits and gave us 6%. The grading was tough for the assignment but if you send her an email then she gives you continuously constructive feedback! That definitely helped me to get an A!,"Course: PSY490
Professor ID: 2313260
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
PSY490,2341625.0,Would recommend choosing a different professor to work with. I was made to feel bad about everything I did and was told by her that I would never make it anywhere in life. Course: PSY490.Professor ID: 2341625.,"Course: PSY490
Professor ID: 2341625
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
PSYC451,2677753.0,"Professor ID: 2677753. Course: PSYC451. Professor Name: Professor. Course Name: PSYCC451. Course Title: ""Logic and Reasoning in the 21st Century""","Course: PSYC451
Professor ID: 2677753
Avg Quality: 3.17
Avg Difficulty: 3.83
Thumbs Up: 49
Thumbs Down: 48
Grade Mode: A-"
REH1100,1658841.0,"Cott is rude, condescending, belittles students, disrepectful and shows no tact or civility. It's a poor first impression for bright minds choosing UT. I could have gone anywhere for grad school.","Course: REH1100
Professor ID: 1658841
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Drop/Withdrawal"
RELS218,1809543.0,"Callie was amazing - she is very thorough and knowledgeable. She takes the time to make sure that her students understand class content and that she is understood. It was not necessarily an easy A, but she is a fair marker and is super helpful with assignments.","Course: RELS218
Professor ID: 1809543
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
RLG104,3067863.0,Fall 2024 - Weekly readings (lots of readings) and discussion posts. 1 midterm essay exam and 1 final essay exam. Does not post slides from lectures. does not explain everting the best.,"Course: RLG104
Professor ID: 3067863
Avg Quality: 3.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
RLG107,3007526.0,"The lectures were relevant, interesting and provided a new frame of thought for religious movements and even religio-political movements like QAnon. 10/10 would recommend for anyone looking to fill the Thought, Belief, and Behaviour breadth requirement.","Course: RLG107
Professor ID: 3007526
Avg Quality: 4.0
Avg Difficulty: 2.75
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
RLG201,2582093.0,"Professor White is very kind and understanding, and shows genuine interest in the Ideas his students come up with. While some things seemed a bit disorganized, it was mostly from technology failure. As long as you hand assignments in on time and try your best, you'll get a great mark.","Course: RLG201
Professor ID: 2582093
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
RLG232,3007526.0,The professor talks fast during lectures and often goes off on tangents that don't actually help with the tests or assignments. The lectures felt disorganized and didn't align well with what we were tested on. The essay grading was super harsh and unclear.,"Course: RLG232
Professor ID: 3007526
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
RLG261,3007836.0,Professor ID: 3007836. Course: RLG261. Professor ID:3007836; Course name: R LG261. Course title: RLG261; Course size: 4.5.,"Course: RLG261
Professor ID: 3007836
Avg Quality: 5.0
Avg Difficulty: 1.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
RLG304,2916170.0,Professor Vafaeikia is one of the BEST Professors at the University of Toronto. Her lectures are very intriguing and her classes are a must take. Don't miss out and enrol into her class asap.,"Course: RLG304
Professor ID: 2916170
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RLG319,3007836.0,"Prof. Lindsay is the best, he's so kind and genuinely wants students to learn about difficult but fascinating topics. The content was less about being a course and more about learning how people deal with loss. Please take it.","Course: RLG319
Professor ID: 3007836
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RLG352,3084936.0,RLG352 was actually RLG351 that this prof taught. The class is set up for you to actually learn and enjoy yourself. He presents academic points of view and competing perspectives. You'll learn a lot! Fair grader too.,"Course: RLG352
Professor ID: 3084936
Avg Quality: 4.43
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
RLG366,3000839.0,"Prof Graheli is hands down the best prof I've had at UofT! He is knowledgeable and well-respected. His lectures are always organized, to the point, and interesting.","Course: RLG366
Professor ID: 3000839
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
